NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
52429,Other insurance related activities,"Annual Payroll ($1,000)","8,629,294","82,404","333,772","398,309","526,642","1,341,127","1,508,878","1,492,516","4,342,521","4,286,773"
524291,Claims adjusting,Firms,"3,012",398,"1,648",432,234,"2,712",203,51,"2,966",46
524291,Claims adjusting,Establishments,"4,490",405,"1,664",466,316,"2,851",479,351,"3,681",809
524291,Claims adjusting,Employment,"44,117",0,"3,291","2,826","3,054","9,171","7,117","6,971","23,259","20,858"
524291,Claims adjusting,"Annual Payroll ($1,000)","1,851,639","14,930","94,900","94,929","119,710","324,469","300,578","340,417","965,464","886,175"
524292,Third party administration of insurance & pension funds,Firms,"5,143",521,"2,200",868,545,"4,134",647,187,"4,968",175
524292,Third party administration of insurance & pension funds,Establishments,"6,224",524,"2,200",884,566,"4,174",770,363,"5,307",917
524292,Third party administration of insurance & pension funds,Employment,"123,082",0,"4,500","5,670","7,279","17,449","24,277","24,467","66,193","56,889"
524292,Third party administration of insurance & pension funds,"Annual Payroll ($1,000)","5,095,306","54,887","157,268","232,777","297,331","742,263","976,967","909,749","2,628,979","2,466,327"
524298,All other insurance related activities,Firms,"2,066",324,"1,067",241,165,"1,797",143,54,"1,994",72
524298,All other insurance related activities,Establishments,"2,594",331,"1,078",246,175,"1,830",204,107,"2,141",453
524298,All other insurance related activities,Employment,"37,624",0,"2,058","1,510","2,149","5,717","5,039","6,040","16,796","20,828"
524298,All other insurance related activities,"Annual Payroll ($1,000)","1,682,349","12,587","81,604","70,603","109,601","274,395","231,333","242,350","748,078","934,271"
525,"Funds, trusts, & other financial vehicles (part)",Firms,"1,548",410,718,141,72,"1,341",94,48,"1,483",65
525,"Funds, trusts, & other financial vehicles (part)",Establishments,"2,262",410,718,143,74,"1,345",111,137,"1,593",669
525,"Funds, trusts, & other financial vehicles (part)",Employment,"31,515",[a],[g],[f],960,[h],"3,684",[i],[j],[j]
525,"Funds, trusts, & other financial vehicles (part)","Annual Payroll ($1,000)","2,056,809",(D),(D),(D),"80,469",(D),"372,189",(D),(D),(D)
5259,Other investment pools & funds (part),Firms,"1,548",410,718,141,72,"1,341",94,48,"1,483",65
5259,Other investment pools & funds (part),Establishments,"2,262",410,718,143,74,"1,345",111,137,"1,593",669
5259,Other investment pools & funds (part),Employment,"31,515",[a],[g],[f],960,[h],"3,684",[i],[j],[j]
5259,Other investment pools & funds (part),"Annual Payroll ($1,000)","2,056,809",(D),(D),(D),"80,469",(D),"372,189",(D),(D),(D)
52591,Openend investment funds,Firms,174,34,93,16,6,149,8,6,163,11
52591,Openend investment funds,Establishments,207,34,93,16,6,149,10,6,165,42
52591,Openend investment funds,Employment,"1,501",[a],[c],[c],78,[e],231,[e],[g],[f]
52591,Openend investment funds,"Annual Payroll ($1,000)","226,472",(D),(D),(D),"5,826",(D),"40,442",(D),(D),(D)
525910,Openend investment funds,Firms,174,34,93,16,6,149,8,6,163,11
525910,Openend investment funds,Establishments,207,34,93,16,6,149,10,6,165,42
525910,Openend investment funds,Employment,"1,501",[a],[c],[c],78,[e],231,[e],[g],[f]
525910,Openend investment funds,"Annual Payroll ($1,000)","226,472",(D),(D),(D),"5,826",(D),"40,442",(D),(D),(D)
52593,Real Estate Investment Trusts (REITs),Firms,680,123,296,73,41,533,65,35,633,47
52593,Real Estate Investment Trusts (REITs),Establishments,"1,350",123,296,73,43,535,80,124,739,611
52593,Real Estate Investment Trusts (REITs),Employment,"25,726",0,581,435,544,"1,560","2,575","5,664","9,799","15,927"
52593,Real Estate Investment Trusts (REITs),"Annual Payroll ($1,000)","1,436,391","16,431","29,440","24,729","46,039","116,639","219,896","371,288","707,823","728,568"
525930,Real Estate Investment Trusts (REITs),Firms,680,123,296,73,41,533,65,35,633,47
525930,Real Estate Investment Trusts (REITs),Establishments,"1,350",123,296,73,43,535,80,124,739,611
525930,Real Estate Investment Trusts (REITs),Employment,"25,726",0,581,435,544,"1,560","2,575","5,664","9,799","15,927"
525930,Real Estate Investment Trusts (REITs),"Annual Payroll ($1,000)","1,436,391","16,431","29,440","24,729","46,039","116,639","219,896","371,288","707,823","728,568"
52599,Other financial vehicles,Firms,694,253,329,52,25,659,21,7,687,7
52599,Other financial vehicles,Establishments,705,253,329,54,25,661,21,7,689,16
52599,Other financial vehicles,Employment,"4,288",0,586,325,338,"1,249",878,885,"3,012","1,276"
52599,Other financial vehicles,"Annual Payroll ($1,000)","393,946","24,050","24,138","20,539","28,604","97,331","111,851","41,433","250,615","143,331"
525990,Other financial vehicles,Firms,694,253,329,52,25,659,21,7,687,7
525990,Other financial vehicles,Establishments,705,253,329,54,25,661,21,7,689,16
525990,Other financial vehicles,Employment,"4,288",0,586,325,338,"1,249",878,885,"3,012","1,276"
525990,Other financial vehicles,"Annual Payroll ($1,000)","393,946","24,050","24,138","20,539","28,604","97,331","111,851","41,433","250,615","143,331"
53,Real estate & rental & leasing,Firms,"244,513","34,512","147,681","32,491","15,465","230,149","10,742","2,355","243,246","1,267"
53,Real estate & rental & leasing,Establishments,"300,177","34,666","148,164","33,464","17,766","234,060","17,491","10,460","262,011","38,166"
53,Real estate & rental & leasing,Employment,"1,942,046",0,"281,120","209,085","201,539","691,744","379,343","286,773","1,357,860","584,186"
53,Real estate & rental & leasing,"Annual Payroll ($1,000)","59,212,092","1,417,770","6,863,782","5,313,585","5,592,611","19,187,748","11,408,118","9,243,124","39,838,990","19,373,102"
531,Real estate,Firms,"209,260","30,189","131,720","25,751","11,357","199,017","7,733","1,709","208,459",801
531,Real estate,Establishments,"234,949","30,304","132,095","26,471","12,916","201,786","11,815","7,118","220,719","14,230"
531,Real estate,Employment,"1,279,547",0,"246,984","165,009","147,750","559,743","277,355","218,280","1,055,378","224,169"
531,Real estate,"Annual Payroll ($1,000)","40,393,716","1,161,733","6,072,296","4,350,360","4,243,679","15,828,068","8,406,947","7,037,749","31,272,764","9,120,952"
5311,Lessors of real estate,Firms,"97,983","10,917","64,363","12,964","5,242","93,486","3,252",742,"97,480",503
5311,Lessors of real estate,Establishments,"108,204","10,990","64,556","13,334","5,921","94,801","4,923","2,939","102,663","5,541"
5311,Lessors of real estate,Employment,"501,492",0,"122,106","82,727","66,615","271,448","105,295","62,033","438,776","62,716"
5311,Lessors of real estate,"Annual Payroll ($1,000)","12,545,092","384,203","2,463,704","1,825,440","1,544,078","6,217,425","2,471,910","1,744,547","10,433,882","2,111,210"
53111,Lessors of residential buildings & dwellings,Firms,"53,220","5,223","34,820","7,638","3,107","50,788","1,815",414,"53,017",203
53111,Lessors of residential buildings & dwellings,Establishments,"57,946","5,284","34,913","7,823","3,487","51,507","2,851","2,088","56,446","1,500"
53111,Lessors of residential buildings & dwellings,Employment,"276,455",0,"65,412","49,207","39,799","154,418","60,575","36,816","251,809","24,646"
53111,Lessors of residential buildings & dwellings,"Annual Payroll ($1,000)","5,936,218","176,510","1,145,567","970,714","838,617","3,131,408","1,268,004","888,855","5,288,267","647,951"
531110,Lessors of residential buildings & dwellings,Firms,"53,220","5,223","34,820","7,638","3,107","50,788","1,815",414,"53,017",203
531110,Lessors of residential buildings & dwellings,Establishments,"57,946","5,284","34,913","7,823","3,487","51,507","2,851","2,088","56,446","1,500"
531110,Lessors of residential buildings & dwellings,Employment,"276,455",0,"65,412","49,207","39,799","154,418","60,575","36,816","251,809","24,646"
531110,Lessors of residential buildings & dwellings,"Annual Payroll ($1,000)","5,936,218","176,510","1,145,567","970,714","838,617","3,131,408","1,268,004","888,855","5,288,267","647,951"
53112,Lessors of nonresidential buildings (except miniwarehouses),Firms,"28,591","3,701","18,190","3,390","1,568","26,849","1,162",292,"28,303",288
53112,Lessors of nonresidential buildings (except miniwarehouses),Establishments,"30,177","3,711","18,238","3,432","1,665","27,046","1,361",531,"28,938","1,239"
53112,Lessors of nonresidential buildings (except miniwarehouses),Employment,"158,490",0,"34,176","21,416","19,395","74,987","34,896","20,671","130,554","27,936"
53112,Lessors of nonresidential buildings (except miniwarehouses),"Annual Payroll ($1,000)","5,144,253","143,861","913,562","613,083","541,696","2,212,202","998,749","750,027","3,960,978","1,183,275"
531120,Lessors of nonresidential buildings (except miniwarehouses),Firms,"28,591","3,701","18,190","3,390","1,568","26,849","1,162",292,"28,303",288
531120,Lessors of nonresidential buildings (except miniwarehouses),Establishments,"30,177","3,711","18,238","3,432","1,665","27,046","1,361",531,"28,938","1,239"
531120,Lessors of nonresidential buildings (except miniwarehouses),Employment,"158,490",0,"34,176","21,416","19,395","74,987","34,896","20,671","130,554","27,936"
531120,Lessors of nonresidential buildings (except miniwarehouses),"Annual Payroll ($1,000)","5,144,253","143,861","913,562","613,083","541,696","2,212,202","998,749","750,027","3,960,978","1,183,275"
53113,Lessors of miniwarehouses & self storage units,Firms,"5,415",645,"3,879",560,167,"5,251",115,31,"5,397",18
53113,Lessors of miniwarehouses & self storage units,Establishments,"8,154",645,"3,888",598,232,"5,363",329,96,"5,788","2,366"
53113,Lessors of miniwarehouses & self storage units,Employment,"25,163",0,"8,023","3,383","1,998","13,404","3,106","1,347","17,857","7,306"
53113,Lessors of miniwarehouses & self storage units,"Annual Payroll ($1,000)","551,406","25,544","126,280","60,579","43,226","255,629","67,215","30,790","353,634","197,772"
531130,Lessors of miniwarehouses & self storage units,Firms,"5,415",645,"3,879",560,167,"5,251",115,31,"5,397",18
531130,Lessors of miniwarehouses & self storage units,Establishments,"8,154",645,"3,888",598,232,"5,363",329,96,"5,788","2,366"
531130,Lessors of miniwarehouses & self storage units,Employment,"25,163",0,"8,023","3,383","1,998","13,404","3,106","1,347","17,857","7,306"
531130,Lessors of miniwarehouses & self storage units,"Annual Payroll ($1,000)","551,406","25,544","126,280","60,579","43,226","255,629","67,215","30,790","353,634","197,772"
53119,Lessors of other real estate property,Firms,"11,024","1,348","7,493","1,418",453,"10,712",225,53,"10,990",34
53119,Lessors of other real estate property,Establishments,"11,927","1,350","7,517","1,481",537,"10,885",382,224,"11,491",436
53119,Lessors of other real estate property,Employment,"41,384",0,"14,495","8,721","5,423","28,639","6,718","3,199","38,556","2,828"
53119,Lessors of other real estate property,"Annual Payroll ($1,000)","913,215","38,288","278,295","181,064","120,539","618,186","137,942","74,875","831,003","82,212"
531190,Lessors of other real estate property,Firms,"11,024","1,348","7,493","1,418",453,"10,712",225,53,"10,990",34
531190,Lessors of other real estate property,Establishments,"11,927","1,350","7,517","1,481",537,"10,885",382,224,"11,491",436
531190,Lessors of other real estate property,Employment,"41,384",0,"14,495","8,721","5,423","28,639","6,718","3,199","38,556","2,828"
531190,Lessors of other real estate property,"Annual Payroll ($1,000)","913,215","38,288","278,295","181,064","120,539","618,186","137,942","74,875","831,003","82,212"
5312,Offices of real estate agents & brokers,Firms,"58,954","10,601","38,191","5,920","2,370","57,082","1,393",306,"58,781",173
5312,Offices of real estate agents & brokers,Establishments,"65,098","10,622","38,286","6,151","2,934","57,993","2,689","1,641","62,323","2,775"
5312,Offices of real estate agents & brokers,Employment,"271,145",0,"69,235","37,683","30,616","137,534","47,408","33,752","218,694","52,451"
5312,Offices of real estate agents & brokers,"Annual Payroll ($1,000)","10,562,944","387,318","1,967,950","1,105,870","1,002,154","4,463,292","1,807,290","1,416,737","7,687,319","2,875,625"
53121,Offices of real estate agents & brokers,Firms,"58,954","10,601","38,191","5,920","2,370","57,082","1,393",306,"58,781",173
53121,Offices of real estate agents & brokers,Establishments,"65,098","10,622","38,286","6,151","2,934","57,993","2,689","1,641","62,323","2,775"
53121,Offices of real estate agents & brokers,Employment,"271,145",0,"69,235","37,683","30,616","137,534","47,408","33,752","218,694","52,451"
53121,Offices of real estate agents & brokers,"Annual Payroll ($1,000)","10,562,944","387,318","1,967,950","1,105,870","1,002,154","4,463,292","1,807,290","1,416,737","7,687,319","2,875,625"
531210,Offices of real estate agents & brokers,Firms,"58,954","10,601","38,191","5,920","2,370","57,082","1,393",306,"58,781",173
531210,Offices of real estate agents & brokers,Establishments,"65,098","10,622","38,286","6,151","2,934","57,993","2,689","1,641","62,323","2,775"
531210,Offices of real estate agents & brokers,Employment,"271,145",0,"69,235","37,683","30,616","137,534","47,408","33,752","218,694","52,451"
531210,Offices of real estate agents & brokers,"Annual Payroll ($1,000)","10,562,944","387,318","1,967,950","1,105,870","1,002,154","4,463,292","1,807,290","1,416,737","7,687,319","2,875,625"
5313,Activities related to real estate,Firms,"53,148","8,675","29,202","6,909","3,846","48,632","3,348",856,"52,836",312
5313,Activities related to real estate,Establishments,"61,647","8,692","29,253","6,986","4,061","48,992","4,203","2,538","55,733","5,914"
5313,Activities related to real estate,Employment,"506,910",0,"55,643","44,599","50,519","150,761","124,652","122,495","397,908","109,002"
5313,Activities related to real estate,"Annual Payroll ($1,000)","17,285,680","390,212","1,640,642","1,419,050","1,697,447","5,147,351","4,127,747","3,876,465","13,151,563","4,134,117"
53131,Real estate property managers,Firms,"28,522","3,541","14,087","4,356","2,786","24,770","2,771",732,"28,273",249
53131,Real estate property managers,Establishments,"36,053","3,551","14,108","4,401","2,907","24,967","3,422","2,112","30,501","5,552"
53131,Real estate property managers,Employment,"406,692",0,"27,619","28,390","36,831","92,840","105,225","109,710","307,775","98,917"
53131,Real estate property managers,"Annual Payroll ($1,000)","13,194,972","175,927","791,280","845,757","1,120,323","2,933,287","3,343,953","3,326,486","9,603,726","3,591,246"
531311,Residential property managers,Firms,"19,783","2,530","9,741","3,009","1,873","17,153","1,949",542,"19,644",139
531311,Residential property managers,Establishments,"25,495","2,538","9,752","3,031","1,936","17,257","2,314","1,675","21,246","4,249"
531311,Residential property managers,Employment,"291,440",0,"18,999","19,574","24,730","63,303","75,831","84,886","224,020","67,420"
531311,Residential property managers,"Annual Payroll ($1,000)","8,406,295","121,230","492,192","514,054","658,540","1,786,016","2,070,292","2,307,875","6,164,183","2,242,112"
